#OTU ID	Type
58413	TcI
58415	TcI
58420	TcI
58422	TcIII
58426	TcI
58434	TcV
58444	TcIV
58452	TcI
58454	TcI
58468	TcI
58484	TcI
58491	TcII
58493	TcI
58542	TcV
58547	TcI
58549	TcI
58567	TcIV
58569	TcI
58575	TcIV
58578	TcI
58591	TcI
58594	TcVI
58604	TcV
58607	TcI
58612	TcI
58616	TcII
58617	TcI
58620	TcI
58622	TcV
58629	TcIV
58636	TcI
58639	TcI
58640	TcI
58641	TcI
58642	TcI
58643	TcI
58646	TcI
58650	TcIII
58656	TcI
58662	TcI
58670	TcV
58671	TcI
58679	TcI
58683	TcV
58698	TcI
58700	TcIII
58705	TcI
58710	TcII
58714	TcVI
58716	TcV
58723	TcI
58726	TcV
58729	TcII
58733	TcIV
58734	TcI
58737	TcI
58738	TcI
58741	TcI
58746	TcVI
58747	TcI
58755	TcIV
58756	TcIV
58760	TcI
58763	TcI
58765	TcIV
58769	TcI
58771	TcIV
58772	TcII
58781	TcI
58782	TcI
58783	TcIV
58785	TcI
58786	TcI
58787	TcI
58791	TcI
58792	TcV
58800	TcIV
58801	TcIV
58807	TcI
58809	TcIV
58813	TcI
58821	TcI
58826	TcII
58832	TcIV
58838	TcI
58839	TcV
58842	TcIV
58853	TcI
58874	TcI
58875	TcII
58888	TcI
58895	TcI
58903	TcI
58914	TcII
58915	TcIV
58927	TcV
58936	TcI
58938	TcV
58939	TcI
58941	TcI
58942	TcI
58947	TcI
58950	TcIII
58951	TcI
58952	TcI
58959	TcIV
58965	TcI
58966	TcI
58971	TcIV
58979	TcIV
58981	TcIV
58990	TcI
58991	TcII
58999	TcI
59008	TcIII
59010	TcIII
59011	TcI
59012	TcII
59019	TcI
59023	TcI
59026	TcIV
59035	TcI
59037	TcI
59038	TcI
59046	TcI
59052	TcV
59053	TcIII
59061	TcII
59069	TcI
59070	TcIII
59073	TcVI
59075	TcI
59077	TcI
59080	TcV
59085	TcI
59088	TcI
59097	TcI
59102	TcI
59108	TcI
59111	TcI
59115	TcIV
59117	TcI
59119	TcI
59120	TcI
59123	TcIII
59125	TcIII
59135	TcI
59141	TcIV
59145	TcI
59152	TcIV
59157	TcIV
59167	TcI
59168	TcI
59174	TcI
59179	TcI
59180	TcI
59183	TcIV
59192	TcII
59194	TcII
59195	TcII
59196	TcII
59198	TcI
59200	TcI
59208	TcI
59210	TcI
59211	TcI
59212	TcIV
59226	TcIV
59227	TcI
59230	TcV
59232	TcI
59235	TcI
59237	TcIV
59250	TcI
59251	TcI
59254	TcIV
59255	TcIV
59259	TcIV
59260	TcI
59263	TcI
59265	TcIV
59267	TcI
59271	TcI
59278	TcI
59281	TcV
59286	TcI
59291	TcIV
59293	TcI
59295	TcIV
59297	TcI
59301	TcI
59307	TcI
59308	TcI
59314	TcI
59316	TcV
59319	TcI
59321	TcI
59327	TcI
59331	TcI
59333	TcI
59337	TcI
59342	TcII
59351	TcI
59353	TcIV
59359	TcIV
59362	TcI
59366	TcII
59370	TcIII
59371	TcV
59374	TcI
59378	TcI
59379	TcIII
59389	TcI
59390	TcI
59396	TcI
59399	TcI
59405	TcI
59417	TcI
59419	TcI
59423	TcI
59425	TcI
59430	TcI
59431	TcIV
59452	TcV
59462	TcI
59476	TcV
59480	TcIV
59490	TcI
59492	TcV
59497	TcVI
59515	TcI
59518	TcIV
59521	TcI
59523	TcIV
59524	TcI
59532	TcI
59536	TcI
59543	TcI
59545	TcI
59546	TcII
59549	TcI
59553	TcIV
59566	TcV
59571	TcI
59572	TcI
59574	TcI
59581	TcI
59582	TcI
59586	TcI
59592	TcI
59597	TcV
59598	TcI
59601	TcIII
59605	TcI
59626	TcI
59627	TcI
59631	TcIV
59636	TcI
59639	TcI
59641	TcIV
59649	TcVI
59654	TcII
59687	TcI
59694	TcI
59696	TcI
59711	TcIV
59712	TcVI
59726	TcI
59728	TcI
59729	TcI
59733	TcIV
59734	TcI
59746	TcIV
59748	TcII
59755	TcIV
59762	TcIV
59768	TcIV
59772	TcI
59776	TcI
59781	TcI
59783	TcIV
59790	TcV
59791	TcI
59794	TcIV
59795	TcI
59798	TcI
59801	TcI
59805	TcI
59809	TcI
59814	TcI
59815	TcI
59816	TcV
59823	TcIV
59832	TcI
59834	TcI
59838	TcIII
59839	TcIV
59841	TcVI
59842	TcI
59845	TcI
59847	TcV
59848	TcV
59855	TcI
59859	TcIII
59866	TcVI
59868	TcII
59871	TcIV
59875	TcI
59880	TcII
59882	TcI
59885	TcIII
59887	TcII
59890	TcI
59892	TcI
59893	TcII
59895	TcI
59898	TcI
59907	TcI
59908	TcV
59916	TcIII
59922	TcVI
59927	TcI
59933	TcV
59935	TcIII
59942	TcI
59945	TcV
59946	TcIII
59950	TcI
59951	TcI
59955	TcI
59963	TcI
59976	TcI
59979	TcI
59980	TcI
59985	TcII
59986	TcI
59990	TcI
59996	TcI
59999	TcI
60000	TcI
60001	TcVI
60005	TcI
60007	TcI
60012	TcIV
60025	TcI
60026	TcI
60032	TcI
60047	TcI
60048	TcII
60059	TcV
60072	TcI
60083	TcI
60084	TcI
60085	TcIII
60088	TcI
60092	TcIV
60093	TcI
60107	TcI
60134	TcV
60142	TcI
60143	TcIV
60145	TcIII
60146	TcIII
60160	TcIV
60165	TcI
60172	TcI
60173	TcI
60186	TcI
60192	TcI
60196	TcI
60199	TcI
60200	TcI
60205	TcV
60206	TcV
60209	TcI
60210	TcV
60212	TcI
60219	TcIV
60233	TcIV
60244	TcI
60246	TcI
60248	TcI
60259	TcI
60260	TcIII
60266	TcI
60268	TcI
60274	TcIV
60287	TcII
60294	TcI
60295	TcI
60297	TcIII
60302	TcI
60327	TcIV
60329	TcI
60341	TcIII
60349	TcI
60351	TcI
60358	TcI
60359	TcV
60360	TcIV
60361	TcIV
60362	TcIV
60364	TcIV
60365	TcI
60380	TcI
60387	TcI
60390	TcI
60394	TcI
60396	TcI
60401	TcI
60411	TcVI
60423	TcI
60424	TcI
60425	TcI
60440	TcVI
60450	TcIII
60451	TcIII
60458	TcII
60461	TcI
60462	TcII
60465	TcI
60471	TcII
60487	TcI
60491	TcI
60498	TcIV
60499	TcIV
60502	TcI
60511	TcIV
60514	TcI
60515	TcV
60516	TcI
60521	TcI
60532	TcIV
60537	TcIV
60540	TcIV
60544	TcI
60550	TcI
60556	TcIV
60560	TcI
60567	TcII
60578	TcI
60582	TcIV
60597	TcIV
60601	TcI
60607	TcI
60609	TcVI
60612	TcIV
60613	TcIV
60614	TcIV
60616	TcI
60618	TcV
60620	TcI
60623	TcI
60628	TcI
60629	TcI
60641	TcI
60654	TcIV
60655	TcIV
60657	TcI
60659	TcI
60662	TcI
60667	TcV
60673	TcV
60674	TcIV
60689	TcV
60698	TcI
60701	TcI
60704	TcV
60705	TcIII
60709	TcI
60712	TcI
60713	TcI
60717	TcIV
60721	TcI
60722	TcIV
60723	TcI
60724	TcI
60733	TcII
60739	TcI
60742	TcI
60752	TcII
60756	TcI
60757	TcI
60762	TcI
60783	TcI
60784	TcII
60785	TcI
60787	TcI
60790	TcI
60792	TcI
60793	TcI
60797	TcIV
60798	TcI
60804	TcVI
60812	TcI
60813	TcIV
60815	TcI
60816	TcI
60819	TcIV
60823	TcIII
60828	TcIII
60829	TcIII
60830	TcI
60841	TcIV
60845	TcI
60852	TcI
60857	TcIV
60871	TcII
60876	TcV
60878	TcI
60880	TcV
60887	TcII
60890	TcV
60891	TcIV
60893	TcIV
60900	TcI
60904	TcV
60906	TcIV
60910	TcV
60920	TcIV
60928	TcI
60931	TcIV
60933	TcV
60934	TcIV
60936	TcI
60939	TcI
60944	TcI
60948	TcIV
60949	TcIV
60950	TcIV
60954	TcII
60957	TcVI
60969	TcIV
60973	TcI
60974	TcIV
60975	TcV
60978	TcIV
60988	TcI
60989	TcIV
60991	TcI
61001	TcIV
61002	TcI
61008	TcVI
61009	TcI
61017	TcI
61020	TcI
61025	TcIV
61030	TcIV
61036	TcI
61037	TcIII
61044	TcV
61047	TcI
61051	TcI
61062	TcI
61065	TcIV
61067	TcI
61072	TcI
61077	TcII
61078	TcI
61079	TcI
61080	TcIII
61082	TcI
61085	TcIII
61088	TcI
61092	TcII
61099	TcI
61102	TcIV
61110	TcV
61113	TcII
61115	TcII
61120	TcIV
61137	TcI
61142	TcI
61149	TcIII
61154	TcII
61158	TcII
61161	TcIV
61165	TcIV
61184	TcI
61185	TcI
61186	TcIII
61195	TcIII
61198	TcI
61200	TcI
61202	TcI
61205	TcIV
61206	TcI
61218	TcIV
61220	TcI
61222	TcV
61226	TcIV
61228	TcI
61234	TcI
61236	TcIV
61239	TcVI
61240	TcI
61241	TcI
61242	TcI
61243	TcI
61244	TcI
61266	TcI
61268	TcI
61274	TcI
61279	TcVI
61280	TcIV
61286	TcI
61291	TcI
61296	TcIV
61297	TcI
61299	TcII
61300	TcI
61302	TcI
61308	TcI
61309	TcIII
61310	TcI
61319	TcI
61323	TcII
61327	TcIV
61336	TcV
61339	TcIII
61342	TcI
61343	TcIV
61346	TcI
61349	TcI
61355	TcIV
61356	TcV
61359	TcI
61362	TcI
61372	TcI
61375	TcI
61379	TcI
61380	TcI
61381	TcI
61382	TcI
61385	TcI
61391	TcI
61394	TcVI
61395	TcI
61401	TcVI
61404	TcI
61408	TcI
61409	TcI
61411	TcI
61418	TcI
61420	TcV
61427	TcI
61428	TcI
61429	TcV
61433	TcI
61439	TcI
61441	TcI
61443	TcI
61447	TcI
61452	TcV
61458	TcIV
61461	TcIV
61472	TcII
61474	TcII
61479	TcI
61482	TcIV
61493	TcIV
61501	TcIII
61503	TcIII
61507	TcI
61508	TcI
61511	TcI
61512	TcIV
61515	TcI
61530	TcII
61541	TcI
61547	TcI
61550	TcI
61554	TcIV
61556	TcI
61557	TcI
61560	TcI
61562	TcI
61566	TcI
61567	TcIV
61577	TcI
61578	TcII
61579	TcII
61580	TcII
61590	TcI
61597	TcI
61604	TcI
61607	TcI
61612	TcIII
61616	TcIV
61622	TcI
61632	TcI
61645	TcV
61646	TcIII
61650	TcI
61656	TcI
61664	TcI
61665	TcI
61666	TcI
61668	TcV
61671	TcI
61677	TcIV
61682	TcI
61685	TcIV
61696	TcIV
61705	TcIV
61706	TcIV
61707	TcIV
61718	TcIV
61721	TcI
61722	TcIII
61729	TcIV
61733	TcII
61739	TcI
61746	TcI
61752	TcI
61756	TcI
61773	TcII
61776	TcIV
61779	TcI
61783	TcI
61788	TcII
61789	TcIV
61790	TcI
61792	TcI
61797	TcI
61799	TcIV
61808	TcIII
61815	TcV
61817	TcI
61821	TcIII
61828	TcI
61840	TcI
61841	TcI
61846	TcI
61858	TcIV
61865	TcI
61866	TcI
61867	TcI
61870	TcV
61883	TcIV
61884	TcIV
61895	TcI
61900	TcIV
61909	TcIV
61910	TcV
61911	TcIV
61918	TcI
61924	TcI
61925	TcI
61927	TcI
61929	TcI
61953	TcI
61957	TcI
61960	TcI
61974	TcVI
61982	TcIII
61985	TcI
61991	TcI
61994	TcI
61997	TcI
62000	TcII
62001	TcI
62004	TcIV
62006	TcI
62012	TcI
62013	TcV
62014	TcI
62018	TcI
62019	TcI
62022	TcI
62025	TcI
62037	TcI
62039	TcV
62040	TcIV
62043	TcI
62044	TcVI
62046	TcVI
62047	TcIII
62048	TcII
62061	TcI
62062	TcI
62073	TcIV
62085	TcI
62087	TcI
62089	TcI
62093	TcI
62100	TcII
62111	TcI
62115	TcI
62116	TcIII
62120	TcI
62122	TcI
62130	TcIV
62133	TcII
62138	TcIV
62142	TcI
62154	TcI
62159	TcII
62160	TcI
62162	TcI
62173	TcIV
62176	TcI
62180	TcI
62190	TcIV
62194	TcI
62195	TcIV
62213	TcIV
62218	TcI
62222	TcI
62223	TcIV
62226	TcII
62229	TcI
62230	TcIV
62235	TcI
62239	TcI
62240	TcIV
62242	TcI
62243	TcVI
62246	TcI
62250	TcI
62256	TcI
62259	TcIV
62282	TcVI
62287	TcII
62290	TcV
62293	TcI
62296	TcI
62297	TcI
62315	TcI
62323	TcI
62328	TcV
62329	TcV
62332	TcI
62335	TcIV
62337	TcIV
62338	TcIV
62341	TcI
62344	TcI
62347	TcI
62348	TcI
62354	TcI
62355	TcI
62361	TcIII
62366	TcIV
62370	TcI
62377	TcI
62389	TcI
62391	TcIV
62396	TcIV
62397	TcIV
62403	TcI
62407	TcI
62411	TcI
62414	TcI
62415	TcI
62417	TcI
62421	TcIII
62425	TcI
62432	TcI
62435	TcI
62439	TcIII
62442	TcI
62444	TcV
62446	TcI
62451	TcI
62453	TcII
62456	TcV
62457	TcIII
62461	TcI
62466	TcIV
62475	TcI
62478	TcI
62501	TcI
62505	TcIV
62516	TcIV
62517	TcIV
62523	TcIV
62524	TcIV
62525	TcIV
62527	TcI
62528	TcIV
62529	TcIV
62535	TcI
62538	TcV
62539	TcII
62541	TcV
62543	TcV
62546	TcII
62549	TcI
62555	TcIV
62560	TcV
62571	TcII
62574	TcI
62583	TcII
62587	TcIV
62589	TcI
62595	TcI
62599	TcI
62600	TcI
62601	TcI
62605	TcIII
62607	TcI
62612	TcV
62619	TcIV
62624	TcIII
62628	TcII
62630	TcI
62633	TcI
62634	TcI
62635	TcI
62642	TcI
62645	TcI
62648	TcIII
62656	TcI
62657	TcI
62659	TcI
62662	TcI
62669	TcI
62670	TcI
62672	TcI
62674	TcI
62675	TcI
62678	TcI
62680	TcII
62681	TcII
62683	TcI
62707	TcIV
62708	TcIV
62712	TcIII
62730	TcI
62735	TcIV
62749	TcII
62750	TcIV
62754	TcIV
62756	TcIV
62763	TcIII
62767	TcIV
62768	TcIV
62781	TcIII
62782	TcIV
62783	TcII
62787	TcV
62795	TcI
62802	TcI
62806	TcI
62823	TcV
62827	TcV
62833	TcII
62835	TcI
62841	TcIV
62847	TcI
62849	TcI
62852	TcV
62854	TcIII
62860	TcI
62863	TcIV
62866	TcI
62870	TcV
62873	TcIV
62875	TcI
62886	TcIII
62898	TcI
62900	TcI
62904	TcIV
62911	TcV
62913	TcV
62917	TcI
62927	TcI
62928	TcIV
62931	TcI
62933	TcIII
62934	TcI
62939	TcIV
62942	TcV
62952	TcV
62953	TcI
62955	TcIV
62961	TcI
62962	TcI
62964	TcII
62978	TcI
62985	TcV
62986	TcV
62996	TcI
63005	TcI
63008	TcIII
63014	TcI
63019	TcI
63025	TcV
63028	TcIV
63037	TcI
63044	TcV
63058	TcI
63060	TcI
63061	TcII
63068	TcI
63070	TcI
63072	TcI
63073	TcVI
63075	TcI
63077	TcIV
63079	TcIV
63087	TcIII
63099	TcIII
63113	TcV
63120	TcV
63126	TcIV
63130	TcIV
63134	TcIV
63143	TcII
63151	TcII
63158	TcI
63167	TcI
63169	TcI
63176	TcII
63186	TcI
63189	TcI
63207	TcI
63218	TcI
63220	TcIV
63223	TcI
63226	TcI
63227	TcI
63230	TcI
63232	TcI
63238	TcV
63239	TcI
63240	TcI
63242	TcII
63245	TcV
63254	TcIV
63255	TcI
63262	TcIII
63263	TcIV
63271	TcV
63276	TcI
63278	TcI
63284	TcI
63289	TcIV
63291	TcI
63295	TcI
63296	TcI
63297	TcI
63299	TcI
63301	TcI
63307	TcI
63316	TcIV
63323	TcI
63324	TcIV
63337	TcII
63341	TcIV
63344	TcI
63349	TcI
63350	TcV
63351	TcIV
63353	TcIV
63355	TcIV
63357	TcI
63362	TcI
63366	TcI
63371	TcIV
63374	TcI
63377	TcI
63385	TcIV
63387	TcI
63388	TcIV
63390	TcI
63401	TcI
63407	TcI
63414	TcI
63417	TcII
63420	TcI
63422	TcI
63423	TcI
63427	TcVI
63430	TcII
63445	TcIV
63448	TcI
63450	TcIV
63451	TcII
63453	TcIV
63456	TcIII
63459	TcII
63462	TcII
63465	TcIII
63472	TcI
63482	TcI
63486	TcI
63491	TcI
63494	TcIII
63495	TcI
63502	TcI
63515	TcIV
63517	TcIII
63518	TcIV
63522	TcVI
63529	TcIV
63530	TcII
63533	TcI
63534	TcI
63539	TcI
63542	TcV
63558	TcII
63559	TcV
63561	TcIII
63563	TcI
63570	TcVI
63575	TcI
63581	TcI
63587	TcI
63590	TcI
63595	TcIV
63600	TcI
63608	TcI
63619	TcVI
63631	TcVI
63632	TcIV
63637	TcI
63638	TcI
63639	TcIV
63642	TcI
63646	TcIV
63655	TcII
63663	TcI
63665	TcIV
63666	TcI
63669	TcIII
63672	TcIII
63677	TcI
63678	TcI
63704	TcIV
63710	TcI
63711	TcV
63716	TcIII
63720	TcVI
63722	TcI
63733	TcIV
63734	TcI
63735	TcI
63737	TcI
63740	TcIII
63763	TcI
63767	TcI
63768	TcI
63777	TcI
63783	TcI
63786	TcI
63790	TcV
63791	TcV
63796	TcI
63809	TcI
63824	TcIV
63826	TcI
63845	TcI
63848	TcI
63850	TcIV
63851	TcII
63867	TcI
63871	TcI
63874	TcIV
63892	TcI
63901	TcII
63914	TcI
63918	TcV
63930	TcV
63933	TcIV
63941	TcI
63943	TcI
63944	TcI
63950	TcV
63955	TcI
63965	TcI
63973	TcIII
63974	TcI
63979	TcI
63982	TcI
63983	TcI
63992	TcV
63993	TcIV
63998	TcIV
64004	TcVI
64005	TcIV
64013	TcI
64021	TcIV
64026	TcIV
64028	TcIV
64030	TcIV
64031	TcIV
64032	TcI
64036	TcV
64054	TcII
64057	TcI
64059	TcI
64069	TcI
64072	TcI
64073	TcI
64076	TcI
64079	TcI
64088	TcIV
64092	TcI
64100	TcII
64102	TcI
64108	TcI
64112	TcIV
64113	TcIV
64116	TcI
64129	TcIII
64131	TcI
64133	TcI
64134	TcI
64140	TcI
64153	TcVI
64161	TcI
64169	TcI
64177	TcIV
64182	TcI
64183	TcV
64185	TcI
64199	TcV
64211	TcI
64224	TcI
64228	TcI
64230	TcI
64237	TcI
64241	TcIV
64248	TcIII
64268	TcIII
64276	TcI
64278	TcI
64283	TcIV
64310	TcVI
64311	TcIV
64321	TcV
64332	TcIV
64333	TcIV
64334	TcIV
64339	TcI
64342	TcI
64343	TcII
64349	TcI
64360	TcII
64364	TcI
64373	TcI
64386	TcI
64388	TcI
64390	TcIV
64398	TcI
64406	TcI
64409	TcIV
64424	TcIV
64425	TcI
64427	TcI
64442	TcI
64445	TcIV
64449	TcIII
64451	TcII
64452	TcII
64454	TcI
64456	TcIV
64464	TcIII
64470	TcVI
64473	TcIV
64474	TcI
64478	TcII
64480	TcI
64481	TcI
64485	TcI
64487	TcI
64490	TcV
64496	TcI
64498	TcI
64504	TcI
64515	TcIV
64520	TcI
64523	TcI
64525	TcV
64538	TcI
64547	TcIV
64557	TcI
64564	TcI
64567	TcVI
64570	TcI
64572	TcIV
64580	TcIV
64582	TcIII
64583	TcI
64584	TcII
64606	TcIV
64615	TcI
64616	TcI
64617	TcI
64619	TcI
64620	TcI
64625	TcIV
64629	TcIV
64631	TcII
64653	TcIII
64665	TcI
64679	TcIII
64681	TcI
64682	TcV
64683	TcI
64685	TcIV
64698	TcII
64699	TcII
64701	TcII
64702	TcIV
64704	TcIV
64712	TcI
64715	TcI
64718	TcI
64724	TcI
64725	TcV
64727	TcI
64729	TcI
64731	TcIV
64734	TcI
64736	TcI
64741	TcIII
64749	TcIII
64756	TcI
64757	TcVI
64762	TcIII
64769	TcII
64771	TcI
64772	TcII
64773	TcI
64778	TcII
64785	TcIV
64787	TcIII
64788	TcIV
64789	TcIV
64794	TcI
64795	TcI
64798	TcII
64799	TcI
64802	TcIV
64811	TcI
64820	TcII
64833	TcI
64839	TcI
64844	TcI
64851	TcI
64852	TcIV
64854	TcI
64858	TcI
64862	TcI
64880	TcII
64881	TcII
64894	TcIV
64895	TcIII
64897	TcIV
64898	TcV
64906	TcI
64910	TcV
64912	TcI
64913	TcI
64916	TcI
64921	TcI
64930	TcIV
64934	TcI
64935	TcIII
64940	TcIII
64969	TcI
64972	TcI
64973	TcI
64975	TcIII
64982	TcI
64989	TcII
64994	TcI
65002	TcV
65005	TcI
65012	TcI
65017	TcIV
65018	TcI
65022	TcI
65027	TcI
65033	TcI
65036	TcVI
65045	TcI
65048	TcI
65049	TcI
65058	TcI
65085	TcI
65086	TcI
65089	TcV
65092	TcIV
65108	TcII
65112	TcIII
65119	TcI
65120	TcI
65121	TcII
65123	TcI
65129	TcV
65130	TcIV
65149	TcIV
65153	TcI
65154	TcI
65162	TcIV
65173	TcV
65180	TcII
65184	TcI
65191	TcIV
65194	TcI
65201	TcV
65204	TcI
65206	TcIV
65209	TcI
65211	TcIV
65213	TcI
65215	TcII
65216	TcI
65226	TcI
65228	TcIV
65230	TcI
65235	TcI
65238	TcI
65241	TcIV
65242	TcIV
65243	TcV
65245	TcI
65246	TcIII
65251	TcI
65252	TcV
65253	TcIII
65259	TcI
65265	TcI
65272	TcI
65290	TcI
65292	TcI
65296	TcI
65305	TcIV
65312	TcI
65318	TcIV
65321	TcI
65324	TcI
65329	TcI
65334	TcI
65335	TcI
65339	TcI
65343	TcV
65349	TcIV
65363	TcI
65370	TcIV
65378	TcI
65379	TcI
65383	TcI
65384	TcI
65389	TcI
65401	TcIV
65402	TcIV
65405	TcI
65411	TcII
65412	TcII
65415	TcIV
65417	TcIV
65426	TcI
65435	TcIII
65436	TcI
65445	TcI
65454	TcI
65455	TcI
65460	TcIV
65466	TcI
65468	TcIII
65473	TcI
65474	TcIV
65475	TcI
65479	TcIV
65483	TcI
65493	TcI
65499	TcVI
65500	TcI
65502	TcI
65506	TcV
65513	TcI
65517	TcII
65519	TcII
65520	TcII
65521	TcI
65523	TcVI
65525	TcII
65527	TcI
65530	TcIV
65534	TcI
65541	TcII
65544	TcI
65547	TcIII
65549	TcIV
65554	TcI
65556	TcI
65559	TcV
65566	TcI
65569	TcI
65572	TcIV
65574	TcIV
65576	TcIII
65583	TcII
65584	TcVI
65590	TcI
65607	TcI
65611	TcI
65618	TcV
65626	TcI
65629	TcI
65631	TcI
65633	TcI
65641	TcIV
65660	TcI
65663	TcI
65667	TcIII
65684	TcII
65688	TcI
65692	TcIV
65696	TcIV
65711	TcIV
65717	TcII
65720	TcI
65721	TcI
65722	TcIV
65724	TcIV
65729	TcIV
65747	TcI
65749	TcI
65758	TcII
65760	TcIV
65762	TcI
65764	TcI
65765	TcV
65766	TcV
65769	TcI
65770	TcIV
65790	TcV
65803	TcI
65817	TcI
65826	TcIV
65833	TcI
65839	TcI
65840	TcII
65842	TcI
65843	TcII
65844	TcI
65860	TcI
65863	TcIII
65869	TcIV
65873	TcII
65879	TcIII
65880	TcI
65888	TcIV
65893	TcV
65905	TcI
65938	TcIV
65939	TcIV
65954	TcII
65955	TcV
65958	TcIV
65959	TcI
65962	TcVI
65964	TcI
65966	TcI
65978	TcI
65979	TcI
65983	TcI
65991	TcI
65993	TcIV
65999	TcI
66002	TcIV
66007	TcI
66008	TcIV
66012	TcIV
66017	TcIII
66018	TcVI
66021	TcI
66035	TcV
66043	TcV
66045	TcI
66047	TcI
66049	TcIII
66060	TcI
66061	TcI
66064	TcI
66072	TcIV
66077	TcI
66081	TcVI
66082	TcIII
66086	TcI
66093	TcIV
66101	TcI
66103	TcI
66107	TcI
66114	TcI
66117	TcI
66123	TcI
66126	TcII
66131	TcI
66133	TcV
66139	TcV
66141	TcI
66151	TcI
66153	TcI
66154	TcI
66160	TcII
66167	TcI
66188	TcV
66196	TcV
66202	TcI
66207	TcIII
66224	TcIII
66229	TcI
66233	TcIV
66249	TcI
66256	TcIV
66270	TcIV
66276	TcVI
66300	TcI
66305	TcII
66306	TcI
66337	TcII
66338	TcI
66355	TcI
66357	TcII
66363	TcI
66366	TcI
66368	TcV
66381	TcVI
66384	TcIV
66388	TcI
66404	TcI
66408	TcIV
66412	TcI
66433	TcII
66434	TcI
66436	TcI
66446	TcIV
66452	TcI
66455	TcI
66456	TcI
66459	TcIV
66467	TcI
66470	TcIII
66475	TcII
66477	TcII
66500	TcI
66506	TcI
66514	TcI
66533	TcI
66537	TcI
66538	TcII
66539	TcII
66541	TcI
66550	TcI
66561	TcI
66568	TcI
66569	TcIV
66574	TcI
66575	TcI
66581	TcI
66585	TcI
66591	TcVI
66606	TcIV
66609	TcV
66611	TcI
66612	TcIV
66618	TcII
66622	TcII
66627	TcI
66635	TcI
66637	TcI
66639	TcIV
66653	TcIV
66655	TcII
66656	TcIV
66667	TcIV
66669	TcI
66678	TcI
66690	TcI
66703	TcII
66704	TcI
66711	TcI
66712	TcI
66733	TcI
66741	TcIV
66752	TcI
66753	TcI
66757	TcI
66763	TcV
66765	TcI
66767	TcIV
66772	TcI
66773	TcIII
66778	TcV
66789	TcI
66790	TcII
66792	TcIV
66800	TcI
66814	TcI
66815	TcI
66818	TcV
66819	TcI
66823	TcV
66825	TcI
66828	TcIV
66831	TcI
66840	TcII
66849	TcV
66863	TcI
66866	TcV
66867	TcV
66878	TcI
66880	TcI
66882	TcI
66889	TcI
66890	TcI
66891	TcV
66898	TcIV
66916	TcI
66922	TcI
66926	TcI
66927	TcV
66930	TcIV
66940	TcIII
66941	TcI
66943	TcIII
66944	TcI
66950	TcI
67012	TcI
67014	TcIV
67019	TcI
67020	TcI
67021	TcI
67037	TcII
67042	TcI
67049	TcI
67053	TcV
67064	TcIII
67069	TcI
67070	TcIV
67073	TcIII
67087	TcI
67092	TcI
67093	TcI
67112	TcVI
67121	TcI
67130	TcI
67131	TcI
67139	TcIV
67142	TcII
67146	TcIII
67150	TcIII
67151	TcIII
67153	TcIII
67155	TcV
67158	TcII
67160	TcI
67165	TcI
67166	TcV
67178	TcIV
67179	TcI
67181	TcI
67182	TcI
67185	TcIV
67192	TcI
67202	TcI
67204	TcV
67208	TcIV
67212	TcI
67216	TcV
67219	TcI
67221	TcV
67223	TcI
67224	TcV
67225	TcI
67231	TcI
67233	TcIII
67240	TcI
67247	TcI
67250	TcI
67266	TcIV
67269	TcI
67278	TcI
67279	TcI
67280	TcI
67289	TcI
67290	TcI
67299	TcI
67300	TcIV
67301	TcVI
67302	TcIII
67305	TcIV
67332	TcI
67336	TcIV
67340	TcIV
67342	TcV
67344	TcIV
67352	TcI
67356	TcI
67358	TcI
67367	TcI
67368	TcIV
67369	TcIV
67375	TcI
67377	TcI
67381	TcII
67398	TcII
67399	TcI
67409	TcI
67413	TcI
67415	TcI
67417	TcI
67424	TcIII
67429	TcI
67432	TcV
67433	TcI
67434	TcI
67438	TcI
67439	TcVI
67440	TcI
67442	TcII
67443	TcII
67447	TcI
67454	TcI
67463	TcII
67466	TcI
67481	TcI
67483	TcI
67496	TcI
67497	TcI
67499	TcVI
67500	TcIV
67502	TcV
67503	TcI
67505	TcI
67507	TcI
67510	TcV
67513	TcIV
67520	TcI
67523	TcI
67526	TcII
67527	TcIV
67528	TcI
67534	TcIV
67544	TcI
67545	TcII
67547	TcIV
67553	TcII
67557	TcIII
67563	TcIV
67575	TcI
67579	TcIII
67582	TcII
67587	TcII
67591	TcVI
67593	TcIV
67604	TcV
67606	TcI
67608	TcIV
67617	TcIV
67620	TcIV
67622	TcI
67629	TcII
67630	TcIV
67631	TcI
67652	TcIV
67661	TcI
67666	TcI
67671	TcI
67672	TcI
67673	TcI
67675	TcIV
67683	TcI
67688	TcV
67696	TcI
67699	TcII
67702	TcI
67706	TcI
67711	TcI
67716	TcV
67726	TcI
67741	TcI
67751	TcI
67753	TcI
67760	TcI
67762	TcIII
67763	TcIII
67764	TcII
67780	TcI
67783	TcI
67787	TcIV
67789	TcIV
67790	TcV
67792	TcII
67796	TcIV
67801	TcI
67808	TcI
67809	TcI
67812	TcV
67818	TcIV
67822	TcIV
67836	TcV
67838	TcIV
67842	TcI
67848	TcI
67853	TcIV
67855	TcII
67858	TcII
67863	TcV
67872	TcI
67879	TcV
67880	TcI
67881	TcI
67885	TcI
67889	TcI
67892	TcIV
67900	TcI
67905	TcI
67909	TcV
67911	TcI
67913	TcIV
67922	TcI
